"result_ID","race_ID","driver_ID","constructor_ID","number","grid","position","position_Text","points","laps","time","milliseconds","fastest_Lap","rank","fastest_Lap_Time","fastest_Lap_Speed","fastest_Lap_Speed_Units","status_ID"
22856,932,806,204,8,10,18,"R",0,10,NA,NA,8,18,"01:59:00.612",165.926,"kph",31
22857,932,819,143,77,16,19,"R",0,5,NA,NA,3,19,"02:31:00.939",130.623,"kph",31
22858,932,828,206,28,19,20,"R",0,1,NA,NA,NA,NA,NA,NA,NA,31
22859,933,792,48,6,1,1,"1",25,71,"01:42:35.038",6155038,67,1,"01:20:00.521",192.426,"kph",1
22860,933,800,48,44,2,2,"2",18,71,"01:42:36.992",6156992,67,2,"01:20:00.723",191.945,"kph",1
22861,933,819,143,77,6,3,"3",15,71,"01:42:49.629",6169630,68,4,"01:21:00.585",189.917,"kph",1
22862,933,825,191,26,4,4,"4",12,71,"01:42:51.610",6171610,69,3,"01:21:00.549",190.001,"kph",1
22863,933,813,191,3,5,5,"5",10,71,"01:42:54.720",6174720,70,5,"01:21:00.625",189.824,"kph",1
22864,933,769,143,19,7,6,"6",8,71,"01:42:56.530",6176531,71,7,"01:22:00.009",188.935,"kph",1
22865,933,808,198,27,10,7,"7",6,71,"01:43:00.897",6180898,69,9,"01:22:00.391",188.059,"kph",1
22866,933,816,198,11,9,8,"8",4,71,"01:43:09.381",6189381,51,12,"01:22:00.757",187.227,"kph",1
22867,933,831,195,33,8,9,"9",2,71,"01:43:10.266",6190267,70,10,"01:22:00.603",187.576,"kph",1
22868,933,806,204,8,12,10,"10",1,71,"01:43:12.971",6192972,69,13,"01:22:00.893",186.92,"kph",1
22869,933,815,204,13,13,11,"11",0,71,"01:43:13.575",6193576,70,14,"01:22:00.963",186.762,"kph",1
22870,933,827,182,9,14,12,"12",0,71,"01:43:15.217",6195218,62,11,"01:22:00.716",187.32,"kph",1
22871,933,830,195,55,11,13,"13",0,71,"01:43:23.810",6203810,46,8,"01:22:00.172",188.56,"kph",1
22872,933,760,117,22,20,14,"14",0,71,"01:43:24.251",6204252,49,15,"01:23:00.006",186.666,"kph",1
22873,933,829,206,53,16,15,"15",0,69,NA,NA,69,18,"01:25:00.005",182.276,"kph",12
22874,933,828,206,28,17,16,"16",0,69,NA,NA,67,19,"01:25:00.540",181.136,"kph",12
22875,933,833,182,12,15,17,"R",0,57,NA,NA,48,16,"01:23:00.350",185.895,"kph",23
22876,933,799,7,5,3,18,"R",0,50,NA,NA,48,6,"01:21:00.847",189.309,"kph",3
22877,933,762,7,7,19,19,"R",0,21,NA,NA,20,17,"01:24:00.054",184.338,"kph",4
22878,933,763,117,14,18,20,"R",0,1,NA,NA,NA,NA,NA,NA,NA,31
22879,934,792,48,6,1,1,"1",25,71,"01:31:09.090",5469090,57,2,"01:14:00.957",206.95,"kph",1
22880,934,800,48,44,2,2,"2",18,71,"01:31:16.846",5476846,51,1,"01:14:00.832",207.296,"kph",1
22881,934,799,7,5,3,3,"3",15,71,"01:31:23.334",5483334,57,3,"01:15:00.046",206.705,"kph",1
22882,934,762,7,7,4,4,"4",12,71,"01:31:56.632",5516633,48,4,"01:15:00.416",205.691,"kph",1
22883,934,819,143,77,7,5,"5",10,70,NA,NA,61,10,"01:16:00.039",204.005,"kph",11
22884,934,808,198,27,5,6,"6",8,70,NA,NA,66,16,"01:16:00.774",202.052,"kph",11
22885,934,825,191,26,6,7,"7",6,70,NA,NA,41,14,"01:16:00.500",202.776,"kph",11
22886,934,806,204,8,14,8,"8",4,70,NA,NA,57,5,"01:15:00.739",204.813,"kph",11
22887,934,831,195,33,9,9,"9",2,70,NA,NA,56,9,"01:15:00.972",204.185,"kph",11
22888,934,815,204,13,15,10,"10",1,70,NA,NA,63,13,"01:16:00.354",203.164,"kph",11
22889,934,813,191,3,19,11,"11",0,70,NA,NA,56,11,"01:16:00.313",203.273,"kph",11
22890,934,816,198,11,11,12,"12",0,70,NA,NA,53,8,"01:15:00.970",204.191,"kph",11
22891,934,833,182,12,13,13,"13",0,70,NA,NA,41,17,"01:16:00.794",202,"kph",11
22892,934,760,117,22,16,14,"14",0,70,NA,NA,53,12,"01:16:00.321",203.252,"kph",11
22893,934,763,117,14,20,15,"15",0,70,NA,NA,54,15,"01:16:00.519",202.726,"kph",11
22894,934,827,182,9,12,16,"16",0,69,NA,NA,57,7,"01:15:00.789",204.678,"kph",12
22895,934,828,206,28,18,17,"17",0,67,NA,NA,42,19,"01:19:00.098",196.116,"kph",14
22896,934,829,206,53,17,18,"18",0,67,NA,NA,43,18,"01:18:00.617",197.316,"kph",14
22897,934,830,195,55,10,19,"R",0,0,NA,NA,NA,NA,NA,NA,NA,31
22898,934,769,143,19,8,20,"E",0,70,NA,NA,57,6,"01:15:00.743",204.803,"kph",94
22899,935,792,48,6,1,1,"1",25,55,"01:38:30.175",5910175,37,5,"01:45:00.356",189.779,"kph",1
22900,935,800,48,44,2,2,"2",18,55,"01:38:38.446",5918446,44,1,"01:44:00.517",191.302,"kph",1
22901,935,762,7,7,3,3,"3",15,55,"01:38:49.605",5929605,47,4,"01:44:00.942",190.528,"kph",1
22902,935,799,7,5,15,4,"4",12,55,"01:39:13.909",5953910,48,2,"01:44:00.550",191.242,"kph",1
22903,935,816,198,11,4,5,"5",10,55,"01:39:34.127",5974127,30,8,"01:45:00.892",188.818,"kph",1
22904,935,813,191,3,5,6,"6",8,55,"01:39:35.185",5975185,46,9,"01:46:00.305",188.085,"kph",1
22905,935,808,198,27,7,7,"7",6,55,"01:40:03.793",6003793,29,16,"01:47:00.064",186.751,"kph",1
22906,935,769,143,19,8,8,"8",4,55,"01:40:07.926",6007926,33,14,"01:46:00.984",186.891,"kph",1
22907,935,806,204,8,18,9,"9",2,55,"01:40:08.376",6008376,47,7,"01:45:00.859",188.877,"kph",1
22908,935,825,191,26,9,10,"10",1,55,"01:40:12.546",6012546,27,13,"01:46:00.882",187.069,"kph",1
22909,935,830,195,55,10,11,"11",0,55,"01:40:13.700",6013700,38,15,"01:46:00.998",186.867,"kph",1
22910,935,760,117,22,12,12,"12",0,54,NA,NA,29,17,"01:47:00.509",185.978,"kph",11
22911,935,819,143,77,6,13,"13",0,54,NA,NA,45,11,"01:46:00.464",187.804,"kph",11
22912,935,827,182,9,17,14,"14",0,54,NA,NA,48,12,"01:46:00.517",187.71,"kph",11
22913,935,833,182,12,14,15,"15",0,54,NA,NA,46,10,"01:46:00.424",187.874,"kph",11
22914,935,831,195,33,11,16,"16",0,54,NA,NA,40,6,"01:45:00.746",189.079,"kph",11
22915,935,763,117,14,16,17,"17",0,53,NA,NA,52,3,"01:44:00.796",190.793,"kph",12
22916,935,828,206,28,19,18,"18",0,53,NA,NA,53,18,"01:49:00.610",182.414,"kph",12
22917,935,832,206,98,20,19,"19",0,52,NA,NA,26,19,"01:51:00.213",179.784,"kph",13
22918,935,815,204,13,13,20,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
22919,936,792,48,6,2,1,"1",25,57,"01:48:15.565",6495565,21,3,"01:30:00.557",210.815,"kph",1
22920,936,800,48,44,1,2,"2",18,57,"01:48:23.625",6503625,48,4,"01:30:00.646",210.608,"kph",1
22921,936,799,7,5,3,3,"3",15,57,"01:48:25.208",6505208,23,2,"01:29:00.951",212.235,"kph",1
22922,936,813,191,3,8,4,"4",12,57,"01:48:39.894",6519895,49,1,"01:28:00.997",214.51,"kph",1
22923,936,769,143,19,6,5,"5",10,57,"01:49:14.543",6554544,39,9,"01:32:00.288",206.861,"kph",1
22924,936,806,207,8,19,6,"6",8,57,"01:49:27.646",6567646,48,17,"01:32:00.862",205.582,"kph",1
22925,936,808,198,27,10,7,"7",6,57,"01:49:29.764",6569764,49,16,"01:32:00.833",205.646,"kph",1
22926,936,819,143,77,16,8,"8",4,57,"01:49:30.718",6570718,51,14,"01:32:00.725",205.886,"kph",1
22927,936,830,195,55,7,9,"9",2,57,"01:49:31.244",6571245,23,7,"01:31:00.671",208.253,"kph",1
22928,936,831,195,33,5,10,"10",1,57,"01:49:32.397",6572398,44,6,"01:31:00.516",208.606,"kph",1
22929,936,834,153,30,13,11,"11",0,57,"01:49:38.964",6578964,14,18,"01:32:00.955",205.376,"kph",1
22930,936,824,153,20,14,12,"12",0,57,"01:49:41.171",6581171,45,10,"01:32:00.452",206.494,"kph",1
22931,936,816,198,11,9,13,"13",0,57,"01:49:47.264",6587264,39,15,"01:32:00.780",205.764,"kph",1
22932,936,760,117,22,12,14,"14",0,56,NA,NA,33,8,"01:31:00.684",208.223,"kph",11
22933,936,833,182,12,17,15,"15",0,56,NA,NA,48,13,"01:32:00.711",205.917,"kph",11
22934,936,836,206,94,21,16,"16",0,56,NA,NA,34,12,"01:32:00.673",206.001,"kph",11
22935,936,827,182,9,15,17,"R",0,38,NA,NA,15,21,"01:33:00.892",203.327,"kph",5
22936,936,762,7,7,4,18,"R",0,21,NA,NA,21,5,"01:30:00.701",210.48,"kph",5
22937,936,838,206,88,22,19,"R",0,17,NA,NA,15,20,"01:33:00.847",203.424,"kph",26
22938,936,821,207,21,20,20,"R",0,16,NA,NA,4,19,"01:32:00.998",205.281,"kph",4
22939,936,763,117,14,11,21,"R",0,16,NA,NA,14,11,"01:32:00.553",206.268,"kph",4
22940,936,825,191,26,18,22,"W",0,0,NA,NA,NA,NA,NA,NA,NA,31
22941,937,792,48,6,2,1,"1",25,57,"01:33:34.696",5614696,41,1,"01:34:00.482",206.21,"kph",1
22942,937,762,7,7,4,2,"2",18,57,"01:33:44.977",5624978,39,3,"01:35:00.158",204.745,"kph",1
22943,937,800,48,44,1,3,"3",15,57,"01:34:04.843",5644844,43,2,"01:34:00.677",205.785,"kph",1
22944,937,813,191,3,5,4,"4",12,57,"01:34:37.190",5677190,44,9,"01:36:00.064",202.814,"kph",1
22945,937,806,207,8,9,5,"5",10,57,"01:34:52.995",5692995,42,11,"01:36:00.095",202.749,"kph",1
22946,937,831,195,33,10,6,"6",8,57,"01:34:55.625",5695625,49,7,"01:35:00.504",204.004,"kph",1
22947,937,825,191,26,15,7,"7",6,56,NA,NA,36,8,"01:35:00.678",203.633,"kph",11
22948,937,769,143,19,7,8,"8",4,56,NA,NA,31,16,"01:37:00.560",199.704,"kph",11
22949,937,819,143,77,6,9,"9",2,56,NA,NA,37,15,"01:37:00.077",200.698,"kph",11
22950,937,835,117,47,12,10,"10",1,56,NA,NA,44,12,"01:36:00.121",202.694,"kph",11
22951,937,824,153,20,22,11,"11",0,56,NA,NA,40,14,"01:36:00.730",201.418,"kph",11
22952,937,827,182,9,17,12,"12",0,56,NA,NA,32,17,"01:38:00.003",198.802,"kph",11
22953,937,836,206,94,16,13,"13",0,56,NA,NA,43,6,"01:35:00.448",204.123,"kph",11
22954,937,833,182,12,21,14,"14",0,56,NA,NA,49,5,"01:35:00.360",204.312,"kph",11
22955,937,808,198,27,8,15,"15",0,56,NA,NA,53,4,"01:35:00.188",204.681,"kph",11
22956,937,816,198,11,18,16,"16",0,56,NA,NA,39,10,"01:36:00.067",202.808,"kph",11
22957,937,838,206,88,20,17,"17",0,56,NA,NA,47,13,"01:36:00.685",201.512,"kph",11
22958,937,830,195,55,11,18,"R",0,29,NA,NA,22,18,"01:38:00.408",197.983,"kph",31
22959,937,821,207,21,13,19,"R",0,9,NA,NA,2,19,"01:39:00.341",196.124,"kph",31
22960,937,760,117,22,14,20,"R",0,6,NA,NA,3,20,"01:39:00.427",195.954,"kph",129
22961,937,799,7,5,3,21,"W",0,0,NA,NA,NA,NA,NA,NA,NA,5
22962,937,834,153,30,19,22,"W",0,0,NA,NA,NA,NA,NA,NA,NA,9
22963,938,792,48,6,1,1,"1",25,56,"01:38:53.891",5933891,38,6,"01:40:00.418",195.419,"kph",1
22964,938,799,7,5,4,2,"2",18,56,"01:39:31.667",5971667,37,9,"01:40:00.610",195.046,"kph",1
22965,938,825,191,26,6,3,"3",15,56,"01:39:39.827",5979827,38,14,"01:41:00.546",193.248,"kph",1
22966,938,813,191,3,2,4,"4",12,56,"01:39:46.579",5986579,55,11,"01:41:00.015",194.264,"kph",1
22967,938,762,7,7,3,5,"5",10,56,"01:39:59.763",5999763,40,8,"01:40:00.593",195.079,"kph",1
22968,938,769,143,19,10,6,"6",8,56,"01:40:09.402",6009402,34,16,"01:41:00.815",192.737,"kph",1
22969,938,800,48,44,22,7,"7",6,56,"01:40:12.120",6012121,32,10,"01:40:00.662",194.945,"kph",1
22970,938,831,195,33,9,8,"8",4,56,"01:40:13.158",6013159,41,5,"01:40:00.399",195.456,"kph",1
22971,938,830,195,55,8,9,"9",2,56,"01:40:18.018",6018018,35,12,"01:41:00.485",193.364,"kph",1
22972,938,819,143,77,5,10,"10",1,56,"01:40:20.083",6020083,23,15,"01:41:00.558",193.225,"kph",1
22973,938,816,198,11,7,11,"11",0,56,"01:40:28.174",6028174,30,17,"01:41:00.846",192.679,"kph",1
22974,938,763,117,14,11,12,"12",0,56,"01:40:31.144",6031144,36,19,"01:42:00.226",191.962,"kph",1
22975,938,760,117,22,12,13,"13",0,56,"01:40:35.881",6035881,46,3,"01:40:00.298",195.652,"kph",1
22976,938,821,207,21,18,14,"14",0,55,NA,NA,45,4,"01:40:00.368",195.516,"kph",11
22977,938,808,198,27,13,15,"15",0,55,NA,NA,48,1,"01:39:00.824",196.581,"kph",11
22978,938,827,182,9,15,16,"16",0,55,NA,NA,41,22,"01:43:00.269",190.024,"kph",11
22979,938,824,153,20,17,17,"17",0,55,NA,NA,22,21,"01:42:00.311",191.803,"kph",11
22980,938,836,206,94,21,18,"18",0,55,NA,NA,48,13,"01:41:00.489",193.356,"kph",11
22981,938,806,207,8,14,19,"19",0,55,NA,NA,47,2,"01:39:00.923",196.387,"kph",11
22982,938,833,182,12,16,20,"20",0,55,NA,NA,42,7,"01:40:00.582",195.1,"kph",11
22983,938,838,206,88,20,21,"21",0,55,NA,NA,42,18,"01:42:00.009",192.371,"kph",11
22984,938,834,153,30,19,22,"22",0,55,NA,NA,26,20,"01:42:00.232",191.951,"kph",11
22985,939,792,48,6,1,1,"1",25,53,"01:32:41.997",5561997,52,1,"01:39:00.094",212.452,"kph",1
22986,939,800,48,44,10,2,"2",18,53,"01:33:07.019",5587019,36,4,"01:40:00.266",209.969,"kph",1
22987,939,762,7,7,3,3,"3",15,53,"01:33:13.995",5593995,47,3,"01:40:00.101",210.315,"kph",1
22988,939,819,143,77,2,4,"4",12,53,"01:33:32.214",5612214,37,6,"01:41:00.159",208.115,"kph",1
22989,939,769,143,19,4,5,"5",10,53,"01:33:56.424",5636424,52,2,"01:39:00.743",211.07,"kph",1
22990,939,763,117,14,14,6,"6",8,52,NA,NA,52,5,"01:40:00.347",209.799,"kph",11
22991,939,824,153,20,17,7,"7",6,52,NA,NA,50,9,"01:41:00.832",206.74,"kph",11
22992,939,806,207,8,15,8,"8",4,52,NA,NA,51,12,"01:42:00.026",206.347,"kph",11
22993,939,816,198,11,6,9,"9",2,52,NA,NA,47,10,"01:41:00.897",206.608,"kph",11
22994,939,760,117,22,12,10,"10",1,52,NA,NA,50,8,"01:41:00.720",206.968,"kph",11
22995,939,813,191,3,5,11,"11",0,52,NA,NA,46,7,"01:41:00.179",208.074,"kph",11
22996,939,830,195,55,11,12,"12",0,52,NA,NA,41,15,"01:42:00.205",205.986,"kph",11
22997,939,834,153,30,18,13,"13",0,52,NA,NA,37,19,"01:42:00.660",205.073,"kph",11
22998,939,827,182,9,22,14,"14",0,52,NA,NA,45,14,"01:42:00.050",206.298,"kph",11
22999,939,825,191,26,8,15,"15",0,52,NA,NA,44,17,"01:42:00.344",205.706,"kph",11
23000,939,833,182,12,19,16,"16",0,52,NA,NA,50,16,"01:42:00.253",205.889,"kph",11
23001,939,821,207,21,16,17,"17",0,52,NA,NA,52,18,"01:42:00.378",205.637,"kph",11
23002,939,836,206,94,20,18,"18",0,51,NA,NA,43,11,"01:41:00.907",206.588,"kph",12
23003,939,831,195,33,9,19,"R",0,33,NA,NA,32,13,"01:42:00.029",206.341,"kph",129
23004,939,799,7,5,7,20,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
23005,939,808,198,27,13,21,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
23006,939,838,206,88,21,22,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
23007,940,831,191,33,4,1,"1",25,66,"01:41:40.017",6100017,36,6,"01:28:00.816",188.682,"kph",1
23008,940,762,7,7,5,2,"2",18,66,"01:41:40.633",6100633,38,4,"01:28:00.538",189.274,"kph",1
23009,940,799,7,5,6,3,"3",15,66,"01:41:45.598",6105598,39,2,"01:27:00.974",190.488,"kph",1
23010,940,813,191,3,3,4,"4",12,66,"01:42:23.967",6143967,46,3,"01:28:00.209",189.98,"kph",1
23011,940,819,143,77,7,5,"5",10,66,"01:42:25.288",6145288,60,8,"01:29:00.081",188.12,"kph",1
23012,940,830,195,55,8,6,"6",8,66,"01:42:41.412",6161412,42,11,"01:29:00.663",186.899,"kph",1
23013,940,816,198,11,9,7,"7",6,66,"01:42:59.555",6179555,37,15,"01:29:00.801",186.612,"kph",1
23014,940,769,143,19,18,8,"8",4,66,"01:43:00.724",6180724,43,9,"01:29:00.238",187.789,"kph",1
23015,940,760,117,22,12,9,"9",2,65,NA,NA,39,18,"01:30:00.260",185.663,"kph",11
23016,940,825,195,26,13,10,"10",1,65,NA,NA,53,1,"01:26:00.948",192.735,"kph",11
23017,940,821,207,21,16,11,"11",0,65,NA,NA,34,17,"01:30:00.139",185.912,"kph",11
23018,940,827,182,9,19,12,"12",0,65,NA,NA,42,12,"01:29:00.715",186.791,"kph",11
23019,940,834,153,30,17,13,"13",0,65,NA,NA,35,14,"01:29:00.779",186.658,"kph",11
23020,940,824,153,20,15,14,"14",0,65,NA,NA,57,5,"01:28:00.716",188.894,"kph",11
23021,940,833,182,12,20,15,"15",0,65,NA,NA,38,16,"01:29:00.905",186.396,"kph",11
23022,940,836,206,94,21,16,"16",0,65,NA,NA,37,19,"01:31:00.182",183.786,"kph",11
23023,940,838,206,88,22,17,"17",0,65,NA,NA,52,10,"01:29:00.402",187.445,"kph",11
23024,940,806,207,8,14,18,"R",0,56,NA,NA,41,7,"01:28:00.974",188.347,"kph",5
23025,940,763,117,14,10,19,"R",0,45,NA,NA,41,13,"01:29:00.750",186.718,"kph",5
23026,940,808,198,27,11,20,"R",0,20,NA,NA,8,20,"01:31:00.810",182.529,"kph",5
23027,940,800,48,44,1,21,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
23028,940,792,48,6,2,22,"R",0,0,NA,NA,NA,NA,NA,NA,NA,4
23029,941,800,48,44,3,1,"1",25,78,"01:59:29.133",7169133,71,1,"01:17:00.939",154.135,"kph",1
23030,941,813,191,3,1,2,"2",18,78,"01:59:36.385",7176385,67,3,"01:18:00.294",153.437,"kph",1
23031,941,816,198,11,7,3,"3",15,78,"01:59:42.958",7182958,64,4,"01:18:00.446",153.139,"kph",1
23032,941,799,7,5,4,4,"4",12,78,"01:59:44.979",7184979,62,2,"01:18:00.005",154.005,"kph",1
23033,941,763,117,14,9,5,"5",10,78,"02:00:54.209",7254209,72,8,"01:19:00.170",151.739,"kph",1
23034,941,808,198,27,5,6,"6",8,78,"02:01:02.132",7262132,74,11,"01:19:00.232",151.62,"kph",1
23035,941,792,48,6,2,7,"7",6,78,"02:01:02.423",7262423,74,6,"01:18:00.763",152.523,"kph",1
23036,941,830,195,55,6,8,"8",4,77,NA,NA,70,5,"01:18:00.519",152.997,"kph",11
23037,941,760,117,22,13,9,"9",2,77,NA,NA,66,12,"01:19:00.670",150.786,"kph",11
23038,941,769,143,19,14,10,"10",1,77,NA,NA,69,9,"01:19:00.213",151.656,"kph",11
23039,941,821,207,21,12,11,"11",0,77,NA,NA,69,7,"01:19:00.131",151.814,"kph",11
23040,941,819,143,77,10,12,"12",0,77,NA,NA,66,10,"01:19:00.223",151.637,"kph",11
23041,941,806,207,8,15,13,"13",0,76,NA,NA,65,14,"01:20:00.219",149.755,"kph",12
23042,941,836,206,94,20,14,"14",0,76,NA,NA,60,15,"01:20:00.372",149.469,"kph",12
23043,941,838,206,88,19,15,"15",0,74,NA,NA,70,13,"01:19:00.868",150.413,"kph",14
23044,941,827,182,9,17,16,"R",0,51,NA,NA,51,16,"01:21:00.342",147.687,"kph",4
23045,941,833,182,12,0,17,"R",0,48,NA,NA,46,17,"01:21:00.889",146.701,"kph",31
23046,941,831,191,33,0,18,"R",0,34,NA,NA,34,18,"01:26:00.563",138.779,"kph",3
23047,941,824,153,20,16,19,"R",0,32,NA,NA,27,19,"01:29:00.802",133.774,"kph",31
23048,941,825,195,26,8,20,"R",0,18,NA,NA,14,20,"01:37:00.895",122.715,"kph",3
23049,941,762,7,7,11,21,"R",0,10,NA,NA,10,21,"01:47:00.149",112.116,"kph",3
23050,941,834,153,30,18,22,"R",0,7,NA,NA,2,22,"01:58:00.474",101.399,"kph",3
23051,942,800,48,44,1,1,"1",25,70,"01:31:05.296",5465296,68,2,"01:15:00.981",206.625,"kph",1
23052,942,799,7,5,3,2,"2",18,70,"01:31:10.307",5470307,70,3,"01:16:00.297",205.769,"kph",1
23053,942,819,143,77,7,3,"3",15,70,"01:31:51.718",5511718,68,10,"01:16:00.938",204.055,"kph",1
23054,942,831,191,33,5,4,"4",12,70,"01:31:58.316",5518316,49,4,"01:16:00.319",205.71,"kph",1
23055,942,792,48,6,2,5,"5",10,70,"01:32:07.389",5527389,60,1,"01:15:00.599",207.669,"kph",1
23056,942,762,7,7,6,6,"6",8,70,"01:32:08.313",5528313,44,9,"01:16:00.919",204.105,"kph",1
23057,942,813,191,3,4,7,"7",6,70,"01:32:08.930",5528930,51,5,"01:16:00.506",205.207,"kph",1
23058,942,808,198,27,9,8,"8",4,69,NA,NA,68,8,"01:16:00.604",204.944,"kph",11
23059,942,830,195,55,20,9,"9",2,69,NA,NA,54,7,"01:16:00.578",205.014,"kph",11
23060,942,816,198,11,11,10,"10",1,69,NA,NA,54,6,"01:16:00.559",205.065,"kph",11
23061,942,763,117,14,10,11,"11",0,69,NA,NA,67,13,"01:17:00.307",203.081,"kph",11
23062,942,825,195,26,15,12,"12",0,69,NA,NA,50,11,"01:16:00.942",204.044,"kph",11
23063,942,821,207,21,13,13,"13",0,68,NA,NA,48,15,"01:17:00.728",201.981,"kph",12
23064,942,806,207,8,14,14,"14",0,68,NA,NA,50,12,"01:17:00.281",203.149,"kph",12
23065,942,827,182,9,21,15,"15",0,68,NA,NA,63,17,"01:18:00.100",201.019,"kph",12
23066,942,824,153,20,22,16,"16",0,68,NA,NA,42,18,"01:18:00.224",200.7,"kph",12
23067,942,836,206,94,17,17,"17",0,68,NA,NA,48,19,"01:18:00.282",200.551,"kph",12
23068,942,833,182,12,18,18,"18",0,68,NA,NA,66,16,"01:17:00.883",201.579,"kph",12
23069,942,838,206,88,19,19,"19",0,68,NA,NA,57,20,"01:18:00.658",199.593,"kph",12
23070,942,769,143,19,8,20,"R",0,35,NA,NA,32,14,"01:17:00.424",202.774,"kph",31
23071,942,834,153,30,16,21,"R",0,16,NA,NA,6,22,"01:19:00.879",196.542,"kph",31
23072,942,760,117,22,12,22,"R",0,9,NA,NA,5,21,"01:19:00.456",197.588,"kph",129
23073,943,792,48,6,1,1,"1",25,51,"01:32:52.366",5572366,48,1,"01:46:00.485",202.946,"kph",1
23074,943,799,7,5,3,2,"2",18,51,"01:33:09.061",5589062,49,5,"01:47:00.028",201.917,"kph",1
23075,943,816,198,11,7,3,"3",15,51,"01:33:17.607",5597607,45,4,"01:46:00.990",201.988,"kph",1
23076,943,762,7,7,4,4,"4",12,51,"01:33:25.467",5605468,41,6,"01:47:00.181",201.629,"kph",1
23077,943,800,48,44,10,5,"5",10,51,"01:33:48.700",5628701,42,2,"01:46:00.822",202.306,"kph",1
23078,943,819,143,77,8,6,"6",8,51,"01:33:53.252",5633252,50,9,"01:47:00.604",200.836,"kph",1
23079,943,813,191,3,2,7,"7",6,51,"01:34:01.594",5641595,51,12,"01:47:00.736",200.59,"kph",1
23080,943,831,191,33,9,8,"8",4,51,"01:34:03.061",5643062,50,3,"01:46:00.973",202.021,"kph",1
23081,943,808,198,27,12,9,"9",2,51,"01:34:10.073",5650074,37,15,"01:48:00.012",200.077,"kph",1
23082,943,769,143,19,5,10,"10",1,51,"01:34:17.741",5657741,35,13,"01:47:00.761",200.543,"kph",1
23083,943,760,117,22,19,11,"11",0,51,"01:34:37.182",5677183,50,10,"01:47:00.622",200.802,"kph",1
